train_acc,train_loss,val_acc,val_loss
0.023852631578947372,4.4723735,0.0076,5.28168
0.0375578947368421,4.285726,0.011200000000000002,5.095138
0.05117894736842106,4.2067037,0.0208,5.299949
0.06618947368421053,4.111993,0.019600000000000003,5.7737637
0.08115789473684212,3.9711971,0.0132,6.156041
0.09888421052631581,3.8611128,0.0104,6.0672193
0.10905263157894739,3.7670488,0.0128,6.294009
0.12433684210526316,3.6905112,0.0204,6.565368
0.1348421052631579,3.6154227,0.0176,6.0432844
0.14774736842105263,3.5447645,0.023200000000000002,6.720563
0.15953684210526317,3.4846222,0.018799999999999997,7.6965704
0.1689684210526316,3.4222646,0.0188,7.8402357
0.17934736842105262,3.3705964,0.015600000000000001,7.2360663
0.19341052631578948,3.3098302,0.0152,7.6627746
0.19920000000000002,3.263348,0.0164,7.4061604
0.21086315789473684,3.2100606,0.0148,8.55286
0.22006315789473685,3.1630359,0.0136,9.003364
0.22823157894736842,3.1175184,0.012800000000000002,10.024759
0.23772631578947367,3.068278,0.012,11.100253
0.2468631578947368,3.022041,0.012000000000000002,12.061123
0.25505263157894736,2.9750493,0.012000000000000002,11.822566
0.26313684210526317,2.9314315,0.012,12.87595
0.27,2.8918622,0.012000000000000002,13.875045
0.277221052631579,2.8555646,0.012000000000000002,12.001167
0.2853052631578947,2.8178306,0.012000000000000002,12.987863
0.2920210526315789,2.778508,0.013999999999999999,11.640935
0.2988,2.7569823,0.014000000000000002,11.164143
0.3045263157894737,2.7122502,0.012000000000000002,11.43409
0.313578947368421,2.6723654,0.0124,12.229303
0.31661052631578945,2.6551142,0.013999999999999999,11.658378
0.32431578947368417,2.6228962,0.0132,11.454638
0.32989473684210524,2.5867286,0.012799999999999999,15.46217
0.333221052631579,2.5660012,0.0096,14.07395
0.34189473684210525,2.5353184,0.013200000000000003,15.756983
0.34604210526315793,2.504852,0.011600000000000001,13.390943
0.3522105263157895,2.4813209,0.0132,13.774025
0.3564210526315789,2.4568827,0.013600000000000001,11.842598
0.3605052631578948,2.4326434,0.009200000000000002,12.75489
0.36469473684210524,2.4117062,0.011600000000000001,13.105176
0.36920000000000003,2.3896728,0.0108,11.401431
0.37606315789473677,2.3617172,0.012,15.247507
0.38269473684210525,2.336441,0.012,15.261047
0.3855157894736842,2.326824,0.0124,15.643755
0.39115789473684215,2.3045366,0.011200000000000002,14.921848
0.3960421052631579,2.273716,0.012000000000000002,15.665206
0.3989473684210526,2.2559114,0.012000000000000002,16.495346
0.40256842105263163,2.2340655,0.012000000000000002,14.958783
0.4067789473684211,2.2232294,0.012000000000000002,14.105272
0.4114736842105263,2.2062094,0.012000000000000002,13.359397
0.41442105263157897,2.1834438,0.012,15.655909
0.4157052631578947,2.1762247,0.012000000000000002,14.684243
0.4223578947368421,2.155963,0.012000000000000002,17.104456
0.42501052631578945,2.134483,0.012000000000000002,14.658134
0.4278105263157895,2.1194744,0.012,16.033527
0.43225263157894733,2.1021955,0.0124,14.730337
0.4350315789473685,2.0969102,0.012,16.688522
0.43888421052631577,2.079291,0.012,17.321705
0.44120000000000004,2.0589526,0.012400000000000001,17.493763
0.4448000000000001,2.0464416,0.012000000000000002,16.885244
0.44621052631578945,2.0400493,0.011600000000000001,18.61702
0.45,2.0225303,0.0116,17.731285
0.454378947368421,2.01151,0.012000000000000002,17.42521
0.45802105263157894,1.995662,0.011600000000000001,17.00803
0.4610947368421053,1.9803922,0.012000000000000002,16.257013
0.4620631578947369,1.9697993,0.012000000000000002,18.258919
0.4655157894736842,1.9582025,0.011600000000000001,17.710888
0.4630526315789474,1.9587287,0.012000000000000002,16.086855
0.46896842105263153,1.9427156,0.012000000000000002,17.202312
0.4705684210526315,1.9320347,0.012000000000000002,16.76349
0.47410526315789475,1.9227561,0.012000000000000002,18.586689
0.4745473684210526,1.9106634,0.012,17.47223
0.4765894736842105,1.9071546,0.012000000000000002,17.353893
0.4795578947368421,1.8930099,0.012000000000000002,18.712093
0.4834736842105263,1.8822966,0.012,18.313917
0.48305263157894734,1.8708478,0.0124,16.926235
0.4848,1.8673933,0.012400000000000001,16.50748
0.4893263157894737,1.8599833,0.012000000000000002,16.170252
0.48955789473684214,1.8543772,0.011600000000000001,17.11541
0.49071578947368427,1.8451221,0.011200000000000002,17.47581
0.49117894736842105,1.8407267,0.012000000000000002,18.418423
0.49351578947368424,1.8376056,0.012800000000000002,18.547962
0.49362105263157896,1.8344417,0.012000000000000002,18.647467
0.4980842105263158,1.8232056,0.011600000000000001,17.740957
0.49736842105263157,1.8153644,0.0108,18.054272
0.4981894736842105,1.8130175,0.0096,17.666042
0.49924210526315793,1.8097366,0.0104,17.532555
0.5003578947368421,1.8060313,0.012400000000000001,18.02827
0.5025473684210526,1.8018845,0.012400000000000001,18.278528
0.5027368421052631,1.7971691,0.0108,18.153938
0.5028,1.8010814,0.0108,18.106382
0.5053473684210527,1.7925714,0.011200000000000002,18.134296
0.5065684210526316,1.7873502,0.011200000000000002,18.25579
0.5073052631578947,1.7901266,0.011200000000000002,18.32924
0.5056,1.7850208,0.0108,18.461483
0.5034736842105263,1.7866036,0.0108,18.234129
0.5101473684210526,1.7741144,0.011200000000000002,18.087074
0.5045052631578948,1.783235,0.011600000000000001,18.102
0.5072631578947369,1.7789181,0.011200000000000002,18.43404
0.5091578947368421,1.7749707,0.0116,18.390589
0.5077684210526315,1.7776581,0.011200000000000002,18.138054
