train_acc,train_loss,val_acc,val_loss
0.03570526315789474,4.35163,0.07440000000000001,3.9998596
0.08486315789473685,3.910395,0.1108,3.7282398
0.1292,3.6591406,0.154,3.5202699
0.1635578947368421,3.4542158,0.182,3.3735456
0.1934736842105263,3.2875528,0.214,3.18585
0.21800000000000003,3.1547523,0.24,3.110946
0.2419157894736842,3.0302508,0.2536,2.9523501
0.2630315789473684,2.9355016,0.2676,2.9689887
0.27823157894736844,2.853217,0.2736,2.9355755
0.29132631578947366,2.786951,0.2808,2.8330877
0.30553684210526316,2.7124214,0.3096,2.6976006
0.3157894736842105,2.6602235,0.3232,2.7107742
0.32677894736842106,2.6019292,0.3264,2.632309
0.33646315789473685,2.55759,0.3328,2.6591873
0.3467789473684211,2.5130403,0.33880000000000005,2.5425937
0.3524842105263158,2.4793077,0.344,2.5681772
0.35957894736842105,2.4431283,0.35639999999999994,2.5248268
0.37004210526315784,2.397312,0.3464,2.5358322
0.3742315789473684,2.3765147,0.35919999999999996,2.454164
0.38103157894736844,2.3382688,0.36479999999999996,2.4581013
0.3879578947368421,2.3109586,0.3676,2.4066727
0.39016842105263155,2.2945225,0.3732,2.4331088
0.3993052631578948,2.2555892,0.39880000000000004,2.327296
0.40425263157894736,2.232199,0.39160000000000006,2.33273
0.4084631578947368,2.2103028,0.3948,2.3440738
0.4166947368421053,2.187301,0.4004,2.3459594
0.42136842105263156,2.16692,0.38439999999999996,2.3166115
0.42332631578947366,2.147542,0.4104,2.2869728
0.4272,2.1304507,0.40919999999999995,2.2285378
0.4305473684210526,2.106965,0.40159999999999996,2.2692285
0.4342315789473684,2.0943546,0.42160000000000003,2.197819
0.43625263157894745,2.0808752,0.4168,2.2313585
0.44130526315789476,2.0589464,0.4216,2.2153387
0.4485894736842105,2.037005,0.418,2.2200089
0.44867368421052634,2.030085,0.4172,2.1900663
0.45282105263157896,2.0161154,0.4272000000000001,2.1539726
0.4563578947368421,1.9989268,0.42200000000000004,2.1771576
0.45715789473684204,1.9910195,0.424,2.1353805
0.4600421052631579,1.973374,0.4256,2.1759748
0.46324210526315795,1.9624236,0.42760000000000004,2.1729002
0.46816842105263157,1.949166,0.43199999999999994,2.136399
0.46890526315789477,1.940393,0.4368,2.1530836
0.4714105263157895,1.9336149,0.43160000000000004,2.1580846
0.47402105263157895,1.9212295,0.43320000000000003,2.1643183
0.4764631578947368,1.9059227,0.43920000000000003,2.1079133
0.4807789473684211,1.8945466,0.4408000000000001,2.1153328
0.47913684210526314,1.8867133,0.4452,2.0832672
0.48473684210526313,1.8760822,0.4436,2.0992882
0.48882105263157893,1.8689469,0.45520000000000005,2.0855856
0.49132631578947367,1.8567609,0.4508,2.068989
0.4904631578947369,1.8491861,0.4592,2.093143
0.49461052631578944,1.8392713,0.4508,2.1001756
0.49486315789473684,1.838816,0.45360000000000006,2.0372376
0.4979157894736842,1.8220164,0.45559999999999995,2.0991127
0.5000842105263158,1.8100421,0.46079999999999993,2.0333729
0.49970526315789476,1.8073506,0.4623999999999999,2.0521445
0.5018105263157895,1.8016732,0.45640000000000003,2.056899
0.5045473684210526,1.7934669,0.4584,2.0304582
0.5065052631578948,1.7824422,0.46519999999999995,2.0622296
0.5081894736842105,1.7754773,0.46399999999999997,2.029028
0.5113052631578947,1.7657954,0.46880000000000005,2.011758
0.5135368421052632,1.7608836,0.4639999999999999,2.0347326
0.5148842105263157,1.7521055,0.45599999999999996,2.0036716
0.5146315789473684,1.7483212,0.4644,2.0042934
0.5178526315789475,1.7384079,0.4684,1.9827653
0.5189473684210526,1.7365499,0.4696,2.001755
0.5194315789473685,1.7302878,0.4728,1.99308
0.5222526315789474,1.7221651,0.4795999999999999,1.9772681
0.5223368421052632,1.7170697,0.4696,1.9718018
0.5247368421052632,1.7142711,0.47279999999999994,2.0024347
0.5274315789473685,1.7053899,0.47759999999999997,1.9679886
0.5267368421052632,1.7020364,0.47800000000000004,1.9694834
0.5249263157894737,1.7010022,0.48400000000000004,1.9363599
0.526,1.6947104,0.47800000000000004,1.9650699
0.5317052631578948,1.6852431,0.48,1.9711107
0.5306736842105263,1.6861045,0.4796000000000001,1.9542422
0.5302947368421053,1.675407,0.4796,1.9504198
0.5325684210526315,1.6730146,0.4788000000000001,1.9396416
0.5344631578947368,1.666387,0.48560000000000003,1.948986
0.5361684210526316,1.6669729,0.4824,1.9684579
0.5348421052631579,1.6685691,0.4776,1.9512447
0.5350947368421053,1.6606425,0.48200000000000004,1.9578693
0.5365263157894736,1.6564595,0.48400000000000004,1.9470009
0.5406736842105263,1.6539234,0.4867999999999999,1.9459964
0.538821052631579,1.6562538,0.48120000000000007,1.9507952
0.5404000000000001,1.6498623,0.48280000000000006,1.9437318
0.5399157894736842,1.6420488,0.4828,1.9440492
0.5426315789473685,1.6389989,0.48479999999999995,1.9437132
0.543178947368421,1.638271,0.48440000000000005,1.9403412
0.5410526315789473,1.6407889,0.484,1.9349922
0.5434947368421054,1.634852,0.4844,1.9321153
0.5436842105263158,1.6394031,0.4836,1.9387755
0.5445894736842105,1.6342396,0.4895999999999999,1.9354427
0.5464631578947369,1.6320708,0.488,1.9305186
0.5436631578947368,1.6273606,0.4860000000000001,1.9423027
0.5446526315789475,1.6303194,0.4864,1.9404491
0.5463157894736842,1.6267174,0.48760000000000003,1.9333949
0.542821052631579,1.6329879,0.48840000000000006,1.9276825
0.544778947368421,1.6287806,0.49079999999999996,1.9307778
0.5452210526315789,1.6245942,0.488,1.9345485
