train_acc,train_loss,val_acc,val_loss
<<<<<<< HEAD
0.4283789473684211,2.1215715,0.386,2.3250031
0.43143157894736844,2.1169405,0.3948,2.3087242
0.4306736842105263,2.1080644,0.39799999999999996,2.292201
0.4311157894736843,2.1127653,0.4004000000000001,2.287603
0.4357894736842105,2.0964656,0.40720000000000006,2.287153
0.43545263157894737,2.0900276,0.4056,2.2754166
0.43532631578947373,2.086431,0.39880000000000004,2.269038
0.43821052631578955,2.0813975,0.40559999999999996,2.2763162
0.43869473684210525,2.0766828,0.4108,2.2715857
0.4416842105263158,2.0675695,0.4064,2.2558658
0.4412421052631578,2.0670626,0.41,2.2657387
0.44120000000000004,2.0660708,0.40759999999999996,2.276697
0.4443789473684211,2.057437,0.4040000000000001,2.2691102
0.4457894736842105,2.0515618,0.4056,2.2556221
0.4461473684210527,2.054687,0.40759999999999996,2.248574
0.44600000000000006,2.04378,0.40880000000000005,2.2638574
0.4473052631578948,2.0399315,0.4092,2.250953
0.44490526315789475,2.0453358,0.41359999999999997,2.249576
0.4483157894736842,2.0396225,0.41239999999999993,2.2504754
0.44673684210526315,2.0398078,0.40840000000000004,2.2554197
0.44842105263157894,2.034783,0.41,2.252924
0.4462736842105264,2.0360446,0.4092,2.253107
0.4513263157894737,2.0266209,0.41239999999999993,2.2591066
0.4494947368421053,2.0356774,0.40880000000000005,2.249384
0.4503157894736842,2.0271957,0.4160000000000001,2.2519028
0.4515789473684211,2.024197,0.41359999999999997,2.254269
0.4502526315789474,2.0265584,0.41680000000000006,2.250204
>>>>>>> 6e5e8a69e7662423c01b05e607b9b858ebdacf27
