train_acc,train_loss,val_acc,val_loss
0.017305263157894737,4.542363,0.023200000000000002,5.2012424
0.03869473684210527,4.2454047,0.0528,4.2202377
0.05437894736842106,4.10241,0.0584,4.0885386
0.06766315789473684,4.0283656,0.0616,4.277817
0.07530526315789476,3.9693625,0.0832,4.024931
0.08812631578947368,3.8862817,0.1032,3.810849
0.10183157894736844,3.8006403,0.12120000000000002,3.693883
0.1184421052631579,3.7241244,0.1308,3.6597116
0.13010526315789472,3.6435049,0.13720000000000002,3.6132965
0.14515789473684212,3.564487,0.1452,3.5161548
0.15717894736842106,3.5051844,0.1716,3.4235098
0.1687578947368421,3.4454663,0.18200000000000002,3.38295
0.17751578947368418,3.3923135,0.1832,3.3313036
0.18785263157894735,3.3435147,0.19560000000000002,3.3135602
0.19254736842105266,3.3104286,0.1944,3.2580688
0.19852631578947372,3.2710993,0.19640000000000002,3.2817936
0.21002105263157894,3.229082,0.21600000000000005,3.178625
0.21463157894736842,3.1947496,0.2208,3.1484406
0.2232842105263158,3.1494546,0.218,3.2395988
0.23069473684210529,3.1167257,0.2336,3.1362476
0.23612631578947368,3.0823424,0.23200000000000004,3.1068335
0.24393684210526317,3.0396376,0.23759999999999998,3.0524955
0.2508,3.0101085,0.23840000000000003,3.0821228
0.25482105263157895,2.9788167,0.2508,3.0465739
0.26271578947368424,2.9369593,0.2668,2.9366703
0.2693473684210526,2.9102082,0.2672,2.9633362
0.273221052631579,2.8787096,0.26080000000000003,2.9158127
0.2849684210526316,2.8323975,0.27240000000000003,2.8584342
0.2893263157894737,2.7956882,0.272,2.8767471
0.2953684210526316,2.7642488,0.2864,2.863814
0.3005684210526316,2.7315166,0.3076,2.7810476
0.3094736842105263,2.6995406,0.308,2.7426455
0.31271578947368417,2.6680999,0.3104,2.6956742
0.3180210526315789,2.642866,0.31279999999999997,2.6788623
0.32448421052631576,2.6062179,0.3276,2.6399565
0.3301263157894737,2.5828469,0.3232,2.6920257
0.3373263157894737,2.5540662,0.3256,2.6059704
0.3395789473684211,2.5347166,0.3332,2.591013
0.3464842105263158,2.5118065,0.3348,2.5889673
0.3488842105263158,2.4882853,0.34199999999999997,2.5429783
0.3555578947368421,2.461399,0.3304000000000001,2.6185098
0.36132631578947366,2.435698,0.3384,2.536718
0.3624842105263158,2.4159439,0.34759999999999996,2.5190902
0.36673684210526314,2.4014149,0.33759999999999996,2.5499704
0.37555789473684215,2.3641052,0.3459999999999999,2.4827478
0.3759789473684211,2.3545148,0.336,2.5982678
0.38197894736842103,2.3288126,0.3468,2.485598
0.3844421052631579,2.31638,0.35960000000000003,2.4550502
0.38867368421052634,2.3000124,0.364,2.4127195
0.3924631578947369,2.2805977,0.3648,2.3847973
0.3951578947368421,2.2695673,0.36400000000000005,2.428343
0.3993473684210526,2.2518528,0.3644,2.414382
0.40336842105263165,2.232581,0.37279999999999996,2.39608
0.40692631578947375,2.2133026,0.3764,2.344005
0.40989473684210526,2.194446,0.3712,2.3834937
0.4149894736842105,2.1904323,0.37959999999999994,2.3202083
0.41515789473684206,2.1673672,0.39239999999999997,2.3038168
0.4214526315789474,2.156226,0.3788,2.3002162
0.42193684210526317,2.1387656,0.3812,2.3258686
0.4286526315789474,2.1230059,0.38520000000000004,2.3306046
0.43206315789473687,2.1074245,0.39239999999999997,2.2756333
0.4337052631578947,2.103666,0.39160000000000006,2.274281
0.43469473684210524,2.0895565,0.38120000000000004,2.3294528
0.4366947368421053,2.073111,0.39720000000000005,2.262093
0.4407368421052632,2.064813,0.38760000000000006,2.2803338
0.4439368421052632,2.0455205,0.4064,2.2277682
0.44397894736842103,2.0509086,0.3948,2.2455168
0.4482736842105263,2.0328262,0.40639999999999993,2.2545705
0.4516421052631579,2.0203085,0.4008,2.2443879
0.45237894736842105,2.0139952,0.4048,2.244809
0.4560421052631579,2.002587,0.39759999999999995,2.2324412
0.45486315789473686,2.0035076,0.4084,2.2062435
0.4583789473684211,1.9894055,0.41240000000000004,2.1928794
0.4609684210526315,1.9789462,0.412,2.2254722
0.46351578947368416,1.9630941,0.408,2.214198
0.464,1.9560122,0.4172,2.2023463
0.4659157894736842,1.9551657,0.41119999999999995,2.199654
0.46652631578947373,1.9475465,0.41999999999999993,2.1909122
0.4681052631578948,1.9379572,0.4212,2.1760693
0.46941052631578944,1.9316338,0.41440000000000005,2.2031944
0.4720210526315789,1.9291455,0.4188,2.1851003
0.47185263157894736,1.9260895,0.4188,2.1930745
0.47364210526315786,1.9192791,0.4252,2.1756687
0.4742947368421053,1.9063994,0.418,2.1780798
0.47513684210526314,1.9083112,0.41279999999999994,2.1834092
0.47606315789473685,1.903869,0.4196000000000001,2.158172
0.47800000000000004,1.9008107,0.42119999999999996,2.1675167
0.4789684210526316,1.8958324,0.4208,2.1766138
0.48037894736842107,1.8929602,0.42200000000000004,2.1723528
0.4816631578947369,1.8881471,0.418,2.1813903
0.48136842105263167,1.893472,0.42400000000000004,2.1567383
0.4849894736842105,1.887366,0.4224,2.1669242
0.4826315789473684,1.8817759,0.42479999999999996,2.172475
0.4819157894736842,1.8817518,0.4268,2.1636398
0.4846947368421053,1.8806387,0.426,2.1700408
0.4857052631578948,1.8739061,0.4268,2.1738842
0.482378947368421,1.8780675,0.4252,2.164167
0.48800000000000004,1.8670182,0.42279999999999995,2.1715076
0.48490526315789473,1.8673377,0.42239999999999994,2.170655
0.4873263157894737,1.8693788,0.42160000000000003,2.162256
