train_acc,train_loss,val_acc,val_loss
0.018715789473684206,4.505481,0.027200000000000002,4.376048
0.02987368421052632,4.2665267,0.0424,4.1814823
0.04105263157894737,4.168118,0.0496,4.204298
0.056547368421052645,4.0601425,0.03560000000000001,4.425008
0.0724,3.9736555,0.07200000000000001,4.022228
0.08896842105263159,3.8830264,0.10799999999999998,3.8008637
0.1016842105263158,3.8038914,0.10800000000000001,3.803978
0.1125263157894737,3.744796,0.11040000000000001,3.7065187
0.1232421052631579,3.6831224,0.128,3.6292906
0.13532631578947368,3.6178362,0.154,3.5385349
0.14037894736842108,3.5678391,0.1568,3.473574
0.1522315789473684,3.510832,0.1428,3.544607
0.1597263157894737,3.4624045,0.17079999999999998,3.364729
0.1712842105263158,3.4056966,0.16240000000000002,3.5010037
0.18197894736842105,3.3512125,0.18359999999999999,3.3371058
0.18854736842105263,3.3014288,0.1948,3.2390685
0.1984,3.2505546,0.2088,3.1729522
0.20962105263157893,3.1973586,0.19079999999999997,3.3162692
0.2167157894736842,3.152789,0.22399999999999998,3.120795
0.22353684210526317,3.1058207,0.2024,3.2674875
0.2305684210526316,3.063521,0.21240000000000003,3.2705925
0.2394736842105263,3.0254982,0.22640000000000002,3.1334732
0.24831578947368418,2.985234,0.23440000000000003,3.08936
0.2512421052631579,2.9535964,0.22959999999999997,2.992377
0.2561263157894737,2.9279785,0.24960000000000002,2.9766726
0.2621263157894737,2.8916068,0.258,2.9395924
0.2674947368421053,2.87706,0.2752,2.838902
0.27498947368421056,2.8337412,0.2728,2.840108
0.27783157894736843,2.8116949,0.25800000000000006,2.9011126
0.28197894736842105,2.7926922,0.2728,2.9031975
0.28576842105263156,2.769176,0.2644,2.9220145
0.29185263157894736,2.7433152,0.28359999999999996,2.854746
0.29501052631578945,2.7270844,0.2816,2.7683377
0.30098947368421053,2.703544,0.256,2.875076
0.3068421052631579,2.6809187,0.28800000000000003,2.7846777
0.30957894736842106,2.6665578,0.28840000000000005,2.740437
0.31113684210526316,2.6417131,0.2876,2.776731
0.3176421052631579,2.6216838,0.2964,2.8357515
0.32294736842105265,2.5996234,0.30360000000000004,2.6564498
0.3234315789473684,2.5853713,0.2904,2.8173459
0.3273052631578947,2.5694327,0.31000000000000005,2.659498
0.3329684210526316,2.5464928,0.3132,2.6487234
0.33541052631578944,2.5253491,0.30160000000000003,2.6672785
0.3384,2.5175545,0.3064,2.6716123
0.3432210526315789,2.4926193,0.3056,2.7054017
0.3469684210526316,2.4805636,0.3192,2.6136184
0.34715789473684205,2.4641905,0.3124,2.6490202
0.3530736842105263,2.4429758,0.30200000000000005,2.7000272
0.3558736842105263,2.434647,0.2892,2.8096685
0.3601473684210526,2.416973,0.3084,2.7580721
0.3614947368421052,2.416552,0.3168,2.7531288
0.3671368421052632,2.3840904,0.3184,2.7624981
0.3683789473684211,2.3799887,0.3264,2.6403732
0.37547368421052635,2.3560388,0.3268,2.5826118
0.3734526315789473,2.3468118,0.34440000000000004,2.5282657
0.37623157894736836,2.3310988,0.342,2.4936523
0.3809684210526316,2.3204815,0.344,2.4675384
0.38176842105263165,2.3090763,0.34600000000000003,2.4921186
0.38486315789473685,2.3000717,0.3515999999999999,2.4809215
0.3901052631578948,2.279098,0.31,2.7640502
0.39225263157894735,2.2711349,0.36040000000000005,2.4674945
0.3948,2.254636,0.3372,2.5358436
0.3971368421052632,2.2491555,0.348,2.5199225
0.3971157894736842,2.2408204,0.37120000000000003,2.3796363
0.4006105263157895,2.2257042,0.3652,2.4028955
0.40286315789473687,2.2137334,0.3552,2.4533956
0.40446315789473686,2.2063868,0.35359999999999997,2.43211
0.40941052631578956,2.1986482,0.34440000000000004,2.5480416
0.41033684210526317,2.1910136,0.3664,2.3707595
0.41117894736842103,2.1786904,0.37079999999999996,2.4019697
0.41317894736842103,2.1661048,0.36560000000000004,2.342432
0.41513684210526314,2.1608002,0.37799999999999995,2.3242533
0.4171578947368421,2.1461444,0.3732,2.4187982
0.41728421052631587,2.1421409,0.36279999999999996,2.3506923
0.42191578947368424,2.1323915,0.3648,2.376727
0.4210315789473684,2.127061,0.37920000000000004,2.334389
0.42488421052631575,2.123796,0.3788,2.3176422
0.42661052631578944,2.1102085,0.37560000000000004,2.2900865
0.42966315789473686,2.1026819,0.37599999999999995,2.3267093
0.42802105263157897,2.1012833,0.384,2.2851305
0.4301894736842105,2.0967963,0.38079999999999997,2.2877548
0.42930526315789475,2.0910687,0.37360000000000004,2.3087893
0.43557894736842107,2.077097,0.384,2.306592
0.4328,2.0753372,0.382,2.2785008
0.43574736842105266,2.067225,0.38559999999999994,2.2716532
0.4384,2.062978,0.3836,2.2815487
0.4384421052631579,2.0621247,0.3884,2.2707658
0.43562105263157896,2.062978,0.3868,2.2699966
0.44021052631578944,2.0523121,0.38280000000000003,2.2697136
0.44254736842105263,2.0495894,0.38120000000000004,2.2759168
0.438821052631579,2.0521858,0.386,2.2580662
0.44214736842105257,2.0498207,0.39039999999999997,2.2627764
0.44176842105263164,2.0495098,0.39039999999999997,2.2662547
0.4421052631578947,2.048488,0.3927999999999999,2.2548957
0.44122105263157896,2.0427253,0.3904000000000001,2.2628193
0.4426736842105263,2.0346577,0.3864,2.2577908
0.4412,2.0418763,0.39000000000000007,2.2541056
0.44389473684210523,2.0341473,0.3892,2.2625554
0.44279999999999997,2.0347035,0.3896,2.2660706
0.44433684210526314,2.0361688,0.39039999999999997,2.2618897
