train_acc,train_loss,val_acc,val_loss
0.019705263157894736,4.429908,0.011600000000000001,4.653639
0.031305263157894746,4.2705317,0.008,4.658258
0.034863157894736846,4.223746,0.011600000000000001,4.684283
0.04056842105263159,4.1693983,0.014400000000000001,4.931569
0.056631578947368415,4.0882607,0.012000000000000002,5.032107
0.06633684210526317,4.0214114,0.0108,5.5123525
0.07564210526315791,3.962629,0.0104,5.2310753
0.08442105263157895,3.9034703,0.011200000000000002,5.680589
0.09541052631578949,3.8393865,0.0104,5.247371
0.10515789473684212,3.7863667,0.01,15.928262
0.11056842105263158,3.7381604,0.011200000000000002,37.918312
0.11749473684210526,3.6973057,0.009999999999999998,17.124365
0.12307368421052634,3.6611626,0.011200000000000002,7.457135
0.12892631578947367,3.6229718,0.009200000000000002,6.9635286
0.1379157894736842,3.5853033,0.012000000000000002,9.793434
0.14,3.553719,0.011200000000000002,90.10478
0.14629473684210528,3.52222,0.011200000000000002,337.28915
0.15490526315789474,3.483926,0.008,130.69823
0.15981052631578946,3.4508245,0.008,157.99155
0.16519999999999999,3.4169557,0.008,534.7303
0.17077894736842106,3.381108,0.011200000000000002,387.07733
0.1765473684210526,3.341513,0.008,432.63098
0.18263157894736842,3.3106363,0.008,202.86623
0.19290526315789475,3.263374,0.008,475.24026
0.19840000000000002,3.2187922,0.008,318.594
0.20509473684210527,3.1842966,0.008,206.20973
0.2097263157894737,3.1597462,0.008,263.89792
0.22042105263157896,3.1149685,0.008,283.22925
0.22528421052631578,3.0803783,0.008,598.157
0.22884210526315787,3.0623934,0.008,328.44827
0.23490526315789473,3.0271697,0.008,304.8417
0.24244210526315793,2.9990957,0.008,189.52708
0.24250526315789472,2.9782298,0.008,534.3615
0.25050526315789473,2.9485064,0.008,518.946
0.2577473684210526,2.9191155,0.008,329.08246
0.2594526315789474,2.9079325,0.008,528.26196
0.263178947368421,2.8808374,0.008,513.78394
0.2690526315789473,2.862383,0.008,490.6775
0.2719578947368421,2.8330233,0.008,204.31989
0.27564210526315785,2.8178697,0.008,139.0973
0.27852631578947373,2.7948685,0.008,143.53256
0.28446315789473686,2.7772815,0.008,206.20122
0.2853263157894737,2.7594264,0.011600000000000001,71.49199
0.2915368421052632,2.7416358,0.008,319.1235
0.2960421052631579,2.716891,0.008,570.2447
0.29743157894736844,2.704489,0.008,101.06591
0.3025473684210527,2.679535,0.008,364.79703
0.3050947368421053,2.6653326,0.008,335.4573
0.3066947368421053,2.6585178,0.011600000000000001,201.91754
0.31096842105263167,2.6373682,0.011600000000000001,148.92632
0.31130526315789475,2.6344938,0.0116,117.911194
0.3142105263157895,2.6108358,0.011600000000000001,249.69127
0.3172,2.600938,0.011600000000000001,330.99762
0.32261052631578946,2.5741751,0.011600000000000001,394.1757
0.3229684210526316,2.5644207,0.011600000000000001,382.13712
0.3274315789473684,2.55215,0.0116,340.64285
0.33046315789473685,2.5375643,0.011600000000000001,261.44278
0.3330947368421053,2.5197065,0.011600000000000001,314.70923
0.3360421052631579,2.514214,0.011600000000000001,494.9771
0.3383578947368421,2.4976368,0.0116,235.68103
0.34006315789473684,2.4896557,0.011600000000000001,265.38364
0.3451578947368421,2.4694262,0.011600000000000001,222.82455
0.3473263157894737,2.4707422,0.011600000000000001,266.37448
0.34909473684210524,2.4491086,0.011600000000000001,353.5583
0.3516842105263158,2.4361875,0.011600000000000001,392.93372
0.3516421052631579,2.4342012,0.011600000000000001,306.84973
0.3566315789473684,2.41656,0.011600000000000001,352.18704
0.3579157894736842,2.4071896,0.011600000000000001,350.5416
0.3599368421052631,2.404928,0.011600000000000001,331.19058
0.3629684210526315,2.3863568,0.011600000000000001,258.8799
0.3646105263157895,2.3771613,0.011600000000000001,269.22586
0.3658105263157895,2.3686564,0.011600000000000001,280.68552
0.3690315789473685,2.3600924,0.011600000000000001,279.1973
0.37035789473684216,2.3479958,0.0116,282.71704
0.3721684210526316,2.3408256,0.011600000000000001,229.2193
0.37486315789473684,2.331524,0.011600000000000001,223.18925
0.37646315789473683,2.3270164,0.0116,250.23402
0.37581052631578943,2.3226326,0.011600000000000001,339.7186
0.3787789473684211,2.3134887,0.011600000000000001,295.0287
0.38117894736842106,2.3057494,0.011600000000000001,297.01886
0.3802526315789474,2.3082166,0.011600000000000001,249.04738
0.3841684210526316,2.2993538,0.011600000000000001,291.27518
0.3855789473684211,2.2903225,0.0116,264.25406
0.3859578947368421,2.2814896,0.011600000000000001,281.68335
0.3855789473684211,2.2818894,0.011600000000000001,297.16855
0.3852842105263158,2.27987,0.011600000000000001,264.35886
0.38768421052631574,2.2702477,0.011600000000000001,235.6567
0.3885894736842105,2.268368,0.011600000000000001,267.47372
0.3922947368421053,2.2599792,0.011600000000000001,257.2893
0.39021052631578945,2.2591424,0.0116,284.91437
0.3913684210526316,2.2571487,0.011600000000000001,276.58163
0.3929684210526316,2.2539196,0.011600000000000001,257.48175
0.39341052631578943,2.2531574,0.011600000000000001,276.1871
0.3922105263157895,2.2542896,0.011600000000000001,264.1124
0.3911789473684211,2.2535052,0.011600000000000001,266.41833
0.39507368421052635,2.2448072,0.011600000000000001,257.97925
0.3927578947368421,2.2504776,0.0116,254.08305
0.3944631578947368,2.2431302,0.0116,258.3149
0.39498947368421056,2.2425146,0.011600000000000001,252.39961
0.39254736842105264,2.2512681,0.011600000000000001,259.74966
